Link,Цена,Пешком до метро,Станция метро,Адрес,Общая площадь,Жилая площадь,Площадь кухни,Высота потолков,Санузел,Балкон/лоджия,Ремонт,Год постройки,Строительная серия,Тип дома,Аварийность,доп инфа
https://www.cian.ru/rent/flat/301708669/,83300,11 мин.,Владыкино,"['Москва', 'Сигнальный проезд', '16к1']","60,9",24,23,"2,5 м","1 совмещенный, 1 раздельный",,Евроремонт,2023,Индивидуальный проект,,Нет,"Сдается 2-комн. квартира, 60,9 м²"
https://www.cian.ru/rent/flat/302172120/,ID,4 мин.,Динамо,"['Москва', 'САО', 'р-н Беговой', 'Ленинградский просп.', '33А']",18,13,4,"2,6 м",1 совмещенный,1 лоджия,Дизайнерский,1964,Индивидуальный проект,Кирпичный,Нет,"Сдается Апартаменты-студия, 18 м²"
https://www.cian.ru/rent/flat/301543232/,59900,15 мин.,Филатов Луг,"['Москва', 'НАО (Новомосковский)', 'Филимонковское поселение', 'просп. Новосередневский', '17к1']","59,3",22,16,"2,6 м","1 совмещенный, 1 раздельный",,Евроремонт,2023,,,Нет,"Сдается 2-комн. квартира, 59,3 м²"
https://www.cian.ru/rent/flat/302074988/,58700,6 мин.,Бунинская аллея,"['Москва', 'НАО (Новомосковский)', 'Сосенское поселение', 'просп. Куприна', '18к2']","42,5",16,16,"2,6 м",1 совмещенный,,Евроремонт,2023,,,Нет,"Сдается 1-комн. квартира, 42,5 м²"
https://www.cian.ru/rent/flat/264812180/,Ольга,10 мин.,Кожуховская,"['Москва', 'ЮВАО', 'р-н Южнопортовый', '2-й Южнопортовый проезд', '17К2']",40,20,10,,2 раздельных,1 балкон,Дизайнерский,1990,КОПЭ,Панельный,Нет,"Сдается 1-комн. квартира, 40 м²"
https://www.cian.ru/rent/flat/301836251/,57000,17 мин.,Саларьево,"['Москва', 'НАО (Новомосковский)', 'Московский поселение', 'ул. Саларьевская', '15к1']","35,5","10,5",20,"2,6 м",1 совмещенный,,Евроремонт,2023,,,Нет,"Сдается 1-комн. квартира, 35,5 м²"
https://www.cian.ru/rent/flat/301523688/,150000,4 мин.,Сухаревская,"['Москва', 'Большая Сухаревская пл.', '14/7']",55,,,"2,8 м",1 совмещенный,,Евроремонт,1936,Индивидуальный проект,Кирпичный,Нет,"Сдается 2-комн. квартира, 55 м²"
https://www.cian.ru/rent/flat/302077967/,55000,13 мин.,Селигерская,"['Москва', 'Дегунинская ул.', '9к1']",40,22,8,,1 совмещенный,,Дизайнерский,2023,,,Нет,"Сдается 2-комн. квартира, 40 м²"
https://www.cian.ru/rent/flat/300307851/,63000,15 мин.,Новохохловская,"['Москва', 'ЮВАО', 'р-н Нижегородский', 'Новохохловская ул.', '15к1']","43,4","16,1",17,"2,6 м",1 совмещенный,,Евроремонт,2022,,,Нет,"Сдается 1-комн. квартира, 43,4 м²"
https://www.cian.ru/rent/flat/300787965/,50000,19 мин.,Нижегородская,"['Москва', 'Новохохловская ул.', '15к3']","19,9","9,9",5,"2,7 м",1 совмещенный,,Евроремонт,2023,,,Нет,"Сдается 1-комн. квартира, 19,9 м²"
https://www.cian.ru/rent/flat/302086372/,70000,5 мин.,Братиславская,"['Москва', 'Новомарьинская ул.', '12/12К1']",40,20,10,"2,64 м",1 раздельный,1 балкон,Дизайнерский,1995,П-3М,Панельный,Нет,"Сдается 1-комн. квартира, 40 м²"
https://www.cian.ru/rent/flat/301276773/,170000,17 мин.,Бауманская,"['Москва', 'ЦАО', 'р-н Басманный', 'наб. Академика Туполева', '15']",98,,,,,,Евроремонт,2008,Индивидуальный проект,Кирпичный,Нет,"Сдается 2-комн. квартира, 98 м²"
https://www.cian.ru/rent/flat/299435276/,130200,7 мин.,Аминьевская,"['Москва', 'ЗАО', 'р-н Раменки', 'ул. Лобачевского', '118к2']","71,7",16,24,"2,8 м",1 совмещенный,,Евроремонт,2017,Индивидуальный проект,,Нет,"Сдается 1-комн. квартира, 71,7 м²"
https://www.cian.ru/rent/flat/302091261/,80000,5 мин.,Полежаевская,"['Москва', 'СЗАО', 'р-н Хорошево-Мневники', 'Шелепихинская наб.', '42к1']",25,"15,3","4,7","3,1 м",,,Дизайнерский,2021,,,Нет,"Сдается Студия, 25 м²"
https://www.cian.ru/rent/flat/301768222/,150000,9 мин.,Шаболовская,"['Москва', 'ЦАО', 'р-н Якиманка', 'ул. Шаболовка', '23к4']",67,48,12,,1 совмещенный,,Дизайнерский,,,,,"Сдается 2-комн. квартира, 67 м²"
https://www.cian.ru/rent/flat/301824996/,129300,10 мин.,Крылатское,"['Москва', 'ЗАО', 'р-н Кунцево', 'ул. Академика Павлова', '56к1']",69,31,23,"2,6 м","1 совмещенный, 1 раздельный",,Евроремонт,2024,1605-АМ,,Нет,"Сдается 2-комн. квартира, 69 м²"
https://www.cian.ru/rent/flat/302126733/,60000,20 мин.,Октябрьское поле,"['Москва', 'ул. Генерала Глаголева', '25К1']",35,20,10,"2,64 м",1 совмещенный,,Евроремонт,1967,II-29,Кирпичный,Нет,"Сдается 1-комн. квартира, 35 м²"
https://www.cian.ru/rent/flat/270790638/,350000,9 мин.,Достоевская,"['Москва', 'ЦАО', 'р-н Мещанский', 'ул. Советской Армии', '6']",92,,,"3,3 м",2 раздельных,,Дизайнерский,2013,Индивидуальный проект,Блочный,Нет,"Сдается 2-комн. квартира, 92 м²"
https://www.cian.ru/rent/flat/302019514/,100000,15 мин.,Таганская,"['Москва', '1-я Дубровская ул.', '1К4']",84,26,38,"2,7 м","1 совмещенный, 1 раздельный",1 лоджия,Дизайнерский,2002,,Монолитный,Нет,"Сдается 2-комн. квартира, 84 м²"
https://www.cian.ru/rent/flat/301958072/,90000,6 мин.,Авиамоторная,"['Москва', 'Красноказарменная ул.', '16Б']",50,35,10,"2,7 м",1 раздельный,1 лоджия,Евроремонт,1962,Индивидуальный проект,Блочный,Нет,"Сдается 2-комн. квартира, 50 м²"
https://www.cian.ru/rent/flat/301205585/,175000,13 мин.,Улица 1905 года,"['Москва', 'Ходынская ул.', '2']",55,19,10,3 м,1 раздельный,,Дизайнерский,2018,Индивидуальный проект,Монолитный,Нет,"Сдается Апартаменты-студия, 55 м²"
https://www.cian.ru/rent/flat/301990748/,170000,6 мин.,Смоленская,"['Москва', 'ЦАО', 'р-н Арбат', 'Смоленская наб.', '5/13']",37,22,6,"3,2 м",1 совмещенный,,Дизайнерский,1954,,Кирпичный,Нет,"Сдается 1-комн. квартира, 37 м²"
https://www.cian.ru/rent/flat/301947318/,38000,9 мин.,Бунинская аллея,"['Москва', 'Сосенское поселение', 'просп. Куприна', '34к1']",38,,,"2,8 м",1 совмещенный,1 лоджия,Дизайнерский,2021,,,Нет,"Сдается 1-комн. квартира, 38 м²"
https://www.cian.ru/rent/flat/302127146/,55000,4 мин.,Владыкино,"['Москва', 'СВАО', 'р-н Отрадное', 'Алтуфьевское ш.', '2К1']",20,7,5,3 м,,,Дизайнерский,2019,,Монолитный,Нет,"Сдается 1-комн. квартира, 20 м²"
https://www.cian.ru/rent/flat/280686866/,YES,10 мин.,Митино,"['Москва', 'СЗАО', 'р-н Митино', 'Митинская ул.', '16']",27,20,5,,1 совмещенный,,Дизайнерский,2015,,Монолитный,Нет,"Сдается Апартаменты-студия, 27 м²"
https://www.cian.ru/rent/flat/301959715/,63000,15 мин.,Калужская,"['Москва', 'ул. Бутлерова', '7Б']",40,27,11,3 м,1 совмещенный,,Евроремонт,2018,,Монолитный,Нет,"Сдается 1-комн. апартаменты, 40 м²"
https://www.cian.ru/rent/flat/301571545/,150000,11 мин.,Маяковская,"['Москва', 'ЦАО', 'р-н Пресненский', 'Большой Патриарший пер.', '10']",52,35,8,"3,5 м",1 раздельный,1 балкон,Косметический,1909,Индивидуальный проект,Кирпичный,Нет,"Сдается 2-комн. квартира, 52 м²"
https://www.cian.ru/rent/flat/302069653/,65000,15 мин.,Коломенская,"['Москва', 'Нагатинская наб.', '10к3']",48,22,15,3 м,1 совмещенный,1 балкон,Евроремонт,2012,Индивидуальный проект,Монолитный,Нет,"Сдается 1-комн. квартира, 48 м²"
https://www.cian.ru/rent/flat/301886301/,75000,15 мин.,Новохохловская,"['Москва', 'Новохохловская ул.', '15к1']","43,1","16,2","17,2",,1 совмещенный,,Евроремонт,2022,,,Нет,"Сдается 2-комн. квартира, 43,1 м²"
https://www.cian.ru/rent/flat/302079477/,130000,5 мин.,Павелецкая,"['Москва', 'ЦАО', 'р-н Замоскворечье', 'Шлюзовая наб.', '2А']",47,28,7,"3,2 м",1 совмещенный,,Евроремонт,2017,,,Нет,"Сдается 1-комн. квартира, 47 м²"
https://www.cian.ru/rent/flat/302069639/,75000,10 мин.,Ломоносовский проспект,"['Москва', 'ЗАО', 'р-н Раменки', 'Мосфильмовская ул.', '31']",50,32,10,3 м,1 раздельный,,Евроремонт,1959,Индивидуальный проект,Кирпичный,Нет,"Сдается 2-комн. квартира, 50 м²"
https://www.cian.ru/rent/flat/302013145/,45000,5 мин.,Бабушкинская,"['Москва', 'СВАО', 'р-н Южное Медведково', 'проезд Шокальского', '13К1']",35,20,10,"2,7 м",1 совмещенный,1 балкон,Евроремонт,2004,П-44Т,Панельный,Нет,"Сдается 1-комн. квартира, 35 м²"
https://www.cian.ru/rent/flat/302176907/,44000,10 мин.,Зеленоград — Крюково,"['Москва', 'ЗелАО', 'р-н Силино', 'Зеленоград', 'мкр. 10-й', 'к1013']",55,36,10,3 м,1 совмещенный,1 лоджия,Евроремонт,1981,И-580,,Нет,"Сдается 2-комн. квартира, 55 м²"
https://www.cian.ru/rent/flat/302173636/,50000,5 мин.,Улица Скобелевская,"['Москва', 'Изюмская ул.', '46К2']",40,17,10,3 м,1 раздельный,,Евроремонт,2000,П-3,Монолитный,Нет,"Сдается 1-комн. квартира, 40 м²"
https://www.cian.ru/rent/flat/301825469/,55000,9 мин.,Марьина Роща,"['Москва', 'Стрелецкая ул.', '14К2']",42,20,15,,1 совмещенный,1 балкон,Евроремонт,1972,Индивидуальный проект,Монолитный,Нет,"Сдается 1-комн. квартира, 42 м²"
https://www.cian.ru/rent/flat/302019026/,70000,15 мин.,Народное Ополчение,"['Москва', 'бул. Генерала Карбышева', '14']",50,27,15,3 м,,,Дизайнерский,2002,Индивидуальный проект,Монолитный,Нет,"Сдается 1-комн. квартира, 50 м²"
